"";"Year";"Month";"Dry weight";"N";"Ca";"Mg";"K";"S";"P";"Date"
"219";2023;3;35950,1601562;84,8436508;64,8997269;11,6787367;65,0514679;6,970221;12,1345778;2023-03-01
"220";2023;4;35967,8945312;84,8538895;64,9029312;11,6792049;65,0779724;6,9716082;12,1362534;2023-04-01
"221";2023;5;36328,4765625;85,59272;65,4534149;11,8000078;65,7448578;7,0431013;12,2699327;2023-05-01
"222";2023;6;36492,0195312;85,9278183;65,7641678;11,8547964;66,0504761;7,0755272;12,3108635;2023-06-01
"223";2023;7;36564,8945312;86,0771332;65,9026413;11,8792114;66,1866608;7,0899763;12,3205318;2023-07-01
"224";2023;8;36641,3789062;86,2338562;66,0479736;11,9048357;66,3295975;7,1051407;12,3318481;2023-08-01
"225";2023;9;36722,1953125;86,3994446;66,2015381;11,9319105;66,4806213;7,1211638;12,344245;2023-09-01
"226";2023;10;36727,2734375;86,4098587;66,2111893;11,9336119;66,4901123;7,1221704;12,3459339;2023-10-01
"227";2023;11;36728,0234375;86,411377;66,2120285;11,9337893;66,4908524;7,1222367;12,3459682;2023-11-01
"228";2023;12;36728,0234375;86,411377;66,2120285;11,9337893;66,4908524;7,1222367;12,3459682;2023-12-01
"229";2024;1;36728;86,411377;66,2120285;11,9337893;66,4908066;7,1222367;12,3459682;2024-01-01
"230";2024;2;36727,984375;86,411377;66,2120285;11,9337893;66,4907837;7,1222367;12,3459682;2024-02-01
"231";2024;3;36727,953125;86,411377;66,2120285;11,9337893;66,4907455;7,1222353;12,3459663;2024-03-01
"232";2024;4;36745,9414062;86,421936;66,215271;11,9342632;66,5176392;7,1236439;12,3476648;2024-04-01
"233";2024;5;37138,1796875;87,2477188;66,8123016;12,065671;67,2394409;7,2014127;12,4961376;2024-05-01
"234";2024;6;37324,6875;87,6298676;67,166687;12,1281538;67,5879822;7,2383904;12,542532;2024-06-01
"235";2024;7;37409,5820312;87,8038101;67,3279953;12,1565952;67,7466278;7,2552228;12,5554695;2024-07-01
"236";2024;8;37486,1640625;87,9607239;67,4735107;12,1822519;67,8897324;7,2704067;12,5670557;2024-08-01
"237";2024;9;37566,6484375;88,1256256;67,626442;12,2092152;68,0401459;7,2863646;12,5791359;2024-09-01
"238";2024;10;37571,703125;88,1359863;67,636055;12,2109089;68,0495911;7,2873664;12,5808353;2024-10-01
"239";2024;11;37572,4375;88,1374969;67,6368561;12,2110806;68,0503006;7,2874298;12,5808687;2024-11-01
