 ;;µmol/kg;;;;;;;kg/ha;;;;;
 YEAR;Month;Ca;Mg;K;Na;NH4;Al;H;Ca;Mg;K;Na;NH4;Al
        2014;          11;  16096.5703125;   2912.0273438;   2497.5395508;    480.8814697;      0.0022271;  58452.1640625;   6911.4570312;    833.5795898;     91.4531708;    126.1763611;     14.2850227;      0.0000403;   2037.8604736
        2014;          12;  16088.3769531;   2914.1445312;   2499.2524414;    484.5073853;      0.0046275;  58445.6406250;   6937.6455078;    833.1553345;     91.5196686;    126.2628860;     14.3927336;      0.0000838;   2037.6329346
        2015;           1;  16085.8828125;   2913.6682129;   2499.1511230;    483.5959167;      0.0112065;  58443.7343750;   6950.4936523;    833.0261841;     91.5047073;    126.2577820;     14.3656578;      0.0002028;   2037.5664062
        2015;           2;  16081.2910156;   2912.5698242;   2498.9045410;    482.0094910;      0.0179777;  58441.2578125;   6971.0981445;    832.7883911;     91.4702148;    126.2453232;     14.3185320;      0.0003254;   2037.4799805
        2015;           3;  16078.6240234;   2910.6188965;   2498.5183105;    480.4010010;      0.0312924;  58439.8750000;   6986.4423828;    832.6503296;     91.4089508;    126.2258224;     14.2707510;      0.0005663;   2037.4320068
        2015;           4;  16075.8769531;   2908.1989746;   2498.0817871;    479.5252686;      0.0107558;  58438.3437500;   7002.7856445;    832.5080566;     91.3329468;    126.2037582;     14.2447376;      0.0001947;   2037.3785400
        2015;           5;  16070.7246094;   2902.7631836;   2495.6833496;    477.5102539;      0.0000000;  58436.6953125;   7033.2167969;    832.2412720;     91.1622391;    126.0825806;     14.1848783;      0.0000000;   2037.3210449
        2015;           6;  16068.0615234;   2900.6992188;   2495.0241699;    481.5577087;      0.0000000;  58434.6250000;   7045.5810547;    832.1032715;     91.0974197;    126.0492859;     14.3051128;      0.0000000;   2037.2490234
        2015;           7;  16066.1708984;   2899.6828613;   2494.6989746;    486.8626404;      0.0000000;  58432.1914062;   7053.5922852;    832.0054321;     91.0654907;    126.0328445;     14.4626999;      0.0000000;   2037.1640625
        2015;           8;  16065.4228516;   2900.2114258;   2493.2246094;    488.0110168;      0.0000000;  58429.9570312;   7061.2758789;    831.9666138;     91.0820923;    125.9583588;     14.4968138;      0.0000000;   2037.0861816
