"";"Year";"Month";"RF";"PET";"AET";"TF";"In";"Date"
"227";2023;11;724,5911255;71,5655975;43,5438499;576,4246826;148,1662598;2023-11-01
"228";2023;12;397,2185669;40,4450531;17,3351994;313,7400208;83,4785843;2023-12-01
"229";2024;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2024-01-01
"230";2024;2;132,5275421;47,4672432;37,1531372;99,6279984;32,8995361;2024-02-01
"231";2024;3;258,2542114;76,5842743;53,6664047;193,4024506;64,8517532;2024-03-01
"232";2024;4;111,7077408;73,8422394;64,4866028;81,0631409;30,6446018;2024-04-01
"233";2024;5;82,497879;90,8102646;88,6090851;60,0455284;22,4523487;2024-05-01
"234";2024;6;54,0071678;102,3254013;96,6330948;37,5569534;16,4502106;2024-06-01
"235";2024;7;5,3802967;156,9083405;152,7210846;2,5621226;2,8181739;2024-07-01
"236";2024;8;0,6658783;119,8951035;13,2689381;0;0,6658783;2024-08-01
"237";2024;9;39,6685905;117,7861176;13,4617395;27,9258709;11,7427187;2024-09-01
"238";2024;10;56,9814224;106,0839005;21,5876751;39,9450645;17,0363617;2024-10-01
"239";2024;11;724,5911255;71,5655975;43,5438499;576,4246826;148,1662598;2024-11-01
"240";2024;12;397,2185669;40,4450531;17,3351994;313,7400208;83,4785843;2024-12-01
"241";2025;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2025-01-01
"242";2025;2;132,5275421;47,4672432;37,1531372;99,6279984;32,8995361;2025-02-01
"243";2025;3;258,2542114;76,5842743;53,6664047;193,4024506;64,8517532;2025-03-01
"244";2025;4;111,7077408;73,8422394;64,4866028;81,0631409;30,6446018;2025-04-01
"245";2025;5;82,497879;90,8102646;88,6090851;60,0455284;22,4523487;2025-05-01
"246";2025;6;54,0071678;102,3254013;96,6330948;37,5569534;16,4502106;2025-06-01
"247";2025;7;5,3802967;156,9083405;152,7210846;2,5621226;2,8181739;2025-07-01
"248";2025;8;0,6658783;119,8951035;13,2689381;0;0,6658783;2025-08-01
"249";2025;9;39,6685905;117,7861176;13,4617395;27,9258709;11,7427187;2025-09-01
"250";2025;10;56,9814224;106,0839005;21,5876751;39,9450645;17,0363617;2025-10-01
"251";2025;11;724,5911255;71,5655975;43,5438499;576,4246826;148,1662598;2025-11-01
"252";2025;12;397,2185669;40,4450531;17,3351994;313,7400208;83,4785843;2025-12-01
"253";2026;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2026-01-01
"254";2026;2;132,5275421;47,4672432;37,1531372;99,6279984;32,8995361;2026-02-01
"255";2026;3;258,2542114;76,5842743;53,6664047;193,4024506;64,8517532;2026-03-01
"256";2026;4;111,7077408;73,8422394;64,4866028;81,0631409;30,6446018;2026-04-01
"257";2026;5;82,497879;90,8102646;88,6090851;60,0455284;22,4523487;2026-05-01
"258";2026;6;54,0071678;102,3254013;96,6330948;37,5569534;16,4502106;2026-06-01
"259";2026;7;5,3802967;156,9083405;152,7210846;2,5621226;2,8181739;2026-07-01
"260";2026;8;0,6658783;119,8951035;13,2689381;0;0,6658783;2026-08-01
"261";2026;9;39,6685905;117,7861176;13,4617395;27,9258709;11,7427187;2026-09-01
"262";2026;10;56,9814224;106,0839005;21,5876751;39,9450645;17,0363617;2026-10-01
"263";2026;11;724,5911255;71,5655975;43,5438499;576,4246826;148,1662598;2026-11-01
"264";2026;12;397,2185669;40,4450531;17,3351994;313,7400208;83,4785843;2026-12-01
"265";2027;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2027-01-01
"266";2027;2;132,5275421;47,4672432;37,1531372;99,6279984;32,8995361;2027-02-01
"267";2027;3;258,2542114;76,5842743;53,6664047;193,4024506;64,8517532;2027-03-01
"268";2027;4;111,7077408;73,8422394;64,4866028;81,0631409;30,6446018;2027-04-01
"269";2027;5;82,497879;90,8102646;88,6090851;60,0455284;22,4523487;2027-05-01
"270";2027;6;54,0071678;102,3254013;96,6330948;37,5569534;16,4502106;2027-06-01
"271";2027;7;5,3802967;156,9083405;152,7210846;2,5621226;2,8181739;2027-07-01
"272";2027;8;0,6658783;119,8951035;13,2689381;0;0,6658783;2027-08-01
"273";2027;9;39,6685905;117,7861176;13,4617395;27,9258709;11,7427187;2027-09-01
"274";2027;10;56,9814224;106,0839005;21,5876751;39,9450645;17,0363617;2027-10-01
"275";2027;11;724,5911255;71,5655975;43,5438499;576,4246826;148,1662598;2027-11-01
"276";2027;12;397,2185669;40,4450531;17,3351994;313,7400208;83,4785843;2027-12-01
"277";2028;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2028-01-01
"278";2028;2;132,5275421;47,4672432;37,1531372;99,6279984;32,8995361;2028-02-01
"279";2028;3;258,2542114;76,5842743;53,6664047;193,4024506;64,8517532;2028-03-01
"280";2028;4;111,7077408;73,8422394;64,4866028;81,0631409;30,6446018;2028-04-01
"281";2028;5;82,497879;90,8102646;88,6090851;60,0455284;22,4523487;2028-05-01
"282";2028;6;54,0071678;102,3254013;96,6330948;37,5569534;16,4502106;2028-06-01
"283";2028;7;5,3802967;156,9083405;152,7210846;2,5621226;2,8181739;2028-07-01
"284";2028;8;0,6658783;119,8951035;13,2689381;0;0,6658783;2028-08-01
"285";2028;9;39,6685905;117,7861176;13,4617395;27,9258709;11,7427187;2028-09-01
"286";2028;10;56,9814224;106,0839005;21,5876751;39,9450645;17,0363617;2028-10-01
"287";2028;11;724,5911255;71,5655975;43,5438499;576,4246826;148,1662598;2028-11-01
"288";2028;12;397,2185669;40,4450531;17,3351994;313,7400208;83,4785843;2028-12-01
"289";2029;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2029-01-01
"290";2029;2;132,5275421;47,4672432;37,1531372;99,6279984;32,8995361;2029-02-01
"291";2029;3;258,2542114;76,5842743;53,6664047;193,4024506;64,8517532;2029-03-01
"292";2029;4;111,7077408;73,8422394;64,4866028;81,0631409;30,6446018;2029-04-01
"293";2029;5;82,497879;90,8102646;88,6090851;60,0455284;22,4523487;2029-05-01
"294";2029;6;54,0071678;102,3254013;96,6330948;37,5569534;16,4502106;2029-06-01
"295";2029;7;5,3802967;156,9083405;152,7210846;2,5621226;2,8181739;2029-07-01
"296";2029;8;0,6658783;119,8951035;13,2689381;0;0,6658783;2029-08-01
"297";2029;9;39,6685905;117,7861176;13,4617395;27,9258709;11,7427187;2029-09-01
"298";2029;10;56,9814224;106,0839005;21,5876751;39,9450645;17,0363617;2029-10-01
"299";2029;11;724,5911255;71,5655975;43,5438499;576,4246826;148,1662598;2029-11-01
"300";2029;12;397,2185669;40,4450531;17,3351994;313,7400208;83,4785843;2029-12-01
"301";2030;1;636,4997559;43,3682365;14,6274366;504,1899109;132,309845;2030-01-01
"302";2030;2;132,5275421;47,4672432;37,1531372;99,6279984;32,8995361;2030-02-01
"303";2030;3;258,2542114;76,5842743;53,6664047;193,4024506;64,8517532;2030-03-01
"304";2030;4;111,7077408;73,8422394;64,4866028;81,0631409;30,6446018;2030-04-01
"305";2030;5;82,497879;90,8102646;88,6090851;60,0455284;22,4523487;2030-05-01
"306";2030;6;54,0071678;102,3254013;96,6330948;37,5569534;16,4502106;2030-06-01
"307";2030;7;5,3802967;156,9083405;152,7210846;2,5621226;2,8181739;2030-07-01
"308";2030;8;0,6658783;119,8951035;13,2689381;0;0,6658783;2030-08-01
"309";2030;9;39,6685905;117,7861176;13,4617395;27,9258709;11,7427187;2030-09-01
"310";2030;10;56,9814224;106,0839005;21,5876751;39,9450645;17,0363617;2030-10-01
