"";"Month";"Year";"Dry weight";"Ca";"Mg";"K";"S";"P";"Date"
"1353";9;2117;49485,2304688;65,3933868;10,5080137;40,4594727;4,55126;6,7406392;2117-09-01
"1354";10;2117;49486,4609375;65,3949127;10,508152;40,4594727;4,5513353;6,740849;2117-10-01
"1355";11;2117;49487,6914062;65,3949127;10,508152;40,4594688;4,5513434;6,740871;2117-11-01
"1356";12;2117;49488,921875;65,3949127;10,508152;40,4594688;4,5513473;6,7408781;2117-12-01
"1357";1;2118;49490,1523438;65,3949127;10,508152;40,4594688;4,5513501;6,7408834;2118-01-01
"1358";2;2118;49491,3828125;65,3949127;10,508152;40,4594688;4,5513554;6,7408919;2118-02-01
"1359";3;2118;49493,8476562;65,3949051;10,508152;40,4594688;4,5513797;6,7409263;2118-03-01
"1360";4;2118;49524,6679688;65,399231;10,5086355;40,4612083;4,5524125;6,7422442;2118-04-01
"1361";5;2118;49586,3046875;65,4619598;10,5191746;40,5003967;4,5590219;6,7512517;2118-05-01
"1362";6;2118;49625,75;65,5228958;10,5291004;40,5371628;4,5620847;6,7554679;2118-06-01
"1363";7;2118;49665,1992188;65,5839844;10,5390739;40,5741501;4,5660291;6,7584558;2118-07-01
"1364";8;2118;49699,71875;65,6401901;10,5482216;40,6109695;4,569283;6,7613587;2118-08-01
"1365";9;2118;49731,765625;65,6923828;10,556716;40,6430397;4,5723801;6,7644935;2118-09-01
"1366";10;2118;49733;65,6939087;10,5568562;40,6430435;4,5724549;6,7647023;2118-10-01
"1367";11;2118;49734,2265625;65,6939087;10,5568552;40,6430397;4,5724635;6,7647243;2118-11-01
"1368";12;2118;49735,4609375;65,6939087;10,5568552;40,6430321;4,5724659;6,7647319;2118-12-01
"1369";1;2119;49736,6875;65,6939087;10,5568562;40,6430397;4,5724692;6,7647362;2119-01-01
"1370";2;2119;49737,921875;65,6939087;10,5568562;40,6430397;4,572475;6,7647462;2119-02-01
"1371";3;2119;49740,3867188;65,6939087;10,5568562;40,6430397;4,5724988;6,7647796;2119-03-01
"1372";4;2119;49771,2070312;65,6982346;10,5573406;40,6447754;4,5734797;6,766098;2119-04-01
"1373";5;2119;49832,84375;65,7609558;10,5678797;40,6839638;4,5800891;6,775104;2119-05-01
"1374";6;2119;49872,2890625;65,8218994;10,5778055;40,720726;4,5831528;6,7780542;2119-06-01
"1375";7;2119;49911,7382812;65,882988;10,5877781;40,7577133;4,5870962;6,7810149;2119-07-01
"1376";8;2119;49946,2539062;65,9391861;10,5969267;40,7945404;4,5903502;6,7839098;2119-08-01
"1377";9;2119;49978,3046875;65,9913712;10,6054211;40,8266029;4,5934472;6,7866096;2119-09-01
"1378";10;2119;49979,5351562;65,9929047;10,6055593;40,8266068;4,5935225;6,786818;2119-10-01
"1379";11;2119;49980,765625;65,9929047;10,6055593;40,8266029;4,5935302;6,78684;2119-11-01
"1380";12;2119;49981,9960938;65,9929047;10,6055593;40,8265991;4,593533;6,7868471;2119-12-01
"1381";1;2120;49983,2265625;65,9929047;10,6055613;40,8265991;4,5935359;6,7868528;2120-01-01
"1382";2;2120;49984,4570312;65,9929047;10,6055613;40,8265991;4,5935416;6,7868614;2120-02-01
"1383";3;2120;49986,921875;65,9929047;10,6055593;40,8265991;4,5935645;6,7868958;2120-03-01
"1384";4;2120;50017,7421875;65,9972382;10,6060438;40,8283424;4,5945973;6,7882137;2120-04-01
"1385";5;2120;50079,3789062;66,0599594;10,6165829;40,8675308;4,6012068;6,7972193;2120-05-01
"1386";6;2120;50118,828125;66,120903;10,6265087;40,9042931;4,60427;6,8001266;2120-06-01
"1387";7;2120;50158,2773438;66,1819839;10,6364813;40,9412842;4,6082139;6,8030682;2120-07-01
"1388";8;2120;50192,7929688;66,2381897;10,6456299;40,9781036;4,6114678;6,8059411;2120-08-01
"1389";9;2120;50224,84375;66,2903824;10,6541252;41,01017;4,6145649;6,8086247;2120-09-01
"1390";10;2120;50226,0742188;66,2919159;10,6542635;41,0101738;4,6146398;6,8088331;2120-10-01
"1391";11;2120;50227,3046875;66,2919159;10,6542635;41,01017;4,6146474;6,8088555;2120-11-01
"1392";12;2120;50228,5351562;66,2919159;10,6542635;41,0101662;4,6146507;6,8088627;2120-12-01
"1393";1;2121;50229,765625;66,2919159;10,6542625;41,0101662;4,6146531;6,8088684;2121-01-01
"1394";2;2121;50230,9960938;66,2919083;10,6542616;41,0101624;4,6146588;6,8088775;2121-02-01
"1395";3;2121;50233,4609375;66,2919083;10,6542616;41,0101624;4,6146832;6,8089128;2121-03-01
"1396";4;2121;50264,28125;66,2962341;10,6547451;41,0119057;4,6157165;6,8102317;2121-04-01
"1397";5;2121;50325,9179688;66,3589554;10,6652842;41,0510941;4,6223259;6,817656;2121-05-01
"1398";6;2121;50365,3671875;66,419899;10,675211;41,0878525;4,6253886;6,8218708;2121-06-01
"1399";7;2121;50404,8125;66,4809875;10,6851835;41,1248436;4,6293325;6,8248568;2121-07-01
"1400";8;2121;50439,3320312;66,5371933;10,6943321;41,1616669;4,6325865;6,8277583;2121-08-01
"1401";9;2121;50471,3828125;66,5893784;10,7028275;41,1937332;4,635684;6,8312626;2121-09-01
"1402";10;2121;50472,6132812;66,5909119;10,7029657;41,1937332;4,6357589;6,8314705;2121-10-01
"1403";11;2121;50473,84375;66,5909119;10,7029657;41,1937294;4,635767;6,8314924;2121-11-01
"1404";12;2121;50475,0742188;66,5909119;10,7029657;41,1937294;4,6357698;6,8314991;2121-12-01
"1405";1;2122;50476,3046875;66,5909119;10,7029657;41,1937294;4,6357732;6,8315048;2122-01-01
"1406";2;2122;50477,5351562;66,5909119;10,7029657;41,1937294;4,6357775;6,8315144;2122-02-01
"1407";3;2122;50480;66,5909119;10,7029657;41,1937294;4,6358018;6,8315487;2122-03-01
"1408";4;2122;50510,8203125;66,5952377;10,7034502;41,1954727;4,6368361;6,8328671;2122-04-01
"1409";5;2122;50572,4570312;66,657959;10,7139893;41,2346611;4,6434445;6,8418722;2122-05-01
"1410";6;2122;50611,90625;66,7189026;10,7239161;41,2714233;4,6465082;6,8444104;2122-06-01
"1411";7;2122;50651,3515625;66,7799911;10,7338896;41,3084106;4,6504521;6,847373;2122-07-01
"1412";8;2122;50685,8671875;66,8361969;10,7430372;41,3452339;4,6537051;6,8502688;2122-08-01
"1413";9;2122;50717,921875;66,888382;10,7515335;41,3773003;4,6568022;6,8529677;2122-09-01
"1414";10;2122;50719,1484375;66,8899078;10,7516718;41,3773003;4,6568775;6,8531752;2122-10-01
"1415";11;2122;50720,3828125;66,8899078;10,7516718;41,3772926;4,6568851;6,8531976;2122-11-01
"1416";12;2122;50721,609375;66,8899078;10,7516708;41,377285;4,6568885;6,8532047;2122-12-01
"1417";1;2123;50722,84375;66,8899078;10,7516708;41,377285;4,6568909;6,8532104;2123-01-01
"1418";2;2123;50724,0703125;66,8899078;10,7516708;41,377285;4,6568961;6,853219;2123-02-01
"1419";3;2123;50726,5390625;66,8899078;10,7516708;41,377285;4,65692;6,8532524;2123-03-01
"1420";4;2123;50757,359375;66,8942413;10,7521534;41,3790321;4,6579537;6,8545704;2123-04-01
"1421";5;2123;50818,9921875;66,9569626;10,7626925;41,4182205;4,6645632;6,8585591;2123-05-01
"1422";6;2123;50858,4414062;67,0179062;10,7726183;41,4549828;4,6676259;6,8610344;2123-06-01
"1423";7;2123;50897,890625;67,0789948;10,7825909;41,4919701;4,6715698;6,8639674;2123-07-01
"1424";8;2123;50932,40625;67,1352005;10,7917395;41,5287933;4,6748238;6,8668432;2123-08-01
"1425";9;2123;50964,4570312;67,1873856;10,8002348;41,5608597;4,6779208;6,8695064;2123-09-01
"1426";10;2123;50965,6875;67,1889114;10,800375;41,5608635;4,6779962;6,8697128;2123-10-01
"1427";11;2123;50966,9179688;67,1889114;10,800375;41,5608521;4,6780038;6,8697357;2123-11-01
"1428";12;2123;50968,1484375;67,1889114;10,800375;41,5608521;4,6780066;6,8697424;2123-12-01
"1429";1;2124;50969,3789062;67,1889114;10,800375;41,5608521;4,67801;6,8697486;2124-01-01
"1430";2;2124;50970,609375;67,1889114;10,8003759;41,5608521;4,6780148;6,8697577;2124-02-01
"1431";3;2124;50973,078125;67,1889114;10,8003759;41,5608521;4,6780391;6,8697915;2124-03-01
"1432";4;2124;51003,8984375;67,1932449;10,8008614;41,5625916;4,6790724;6,87111;2124-04-01
"1433";5;2124;51065,53125;67,2559662;10,8113995;41,6017799;4,6856818;6,8751097;2124-05-01
"1434";6;2124;51104,9804688;67,3169174;10,8213253;41,6385422;4,688745;6,8775878;2124-06-01
"1435";7;2124;51144,4296875;67,3779984;10,8312979;41,6755295;4,6926889;6,8805232;2124-07-01
"1436";8;2124;51178,9453125;67,4342041;10,8404465;41,7123604;4,6959424;6,8833933;2124-08-01
"1437";9;2124;51210,9960938;67,4863892;10,8489418;41,7444229;4,6990395;6,8860641;2124-09-01
"1438";10;2124;51212,2265625;67,4879227;10,8490801;41,7444267;4,6991143;6,8862705;2124-10-01
"1439";11;2124;51213,4570312;67,4879227;10,8490801;41,7444191;4,6991234;6,8862929;2124-11-01
"1440";12;2124;51214,6875;67,4879227;10,8490801;41,7444191;4,6991262;6,8863006;2124-12-01
"1441";1;2125;51215,9179688;67,4879227;10,8490801;41,7444191;4,6991291;6,8863058;2125-01-01
"1442";2;2125;51217,1484375;67,4879227;10,849081;41,7444191;4,6991348;6,8863153;2125-02-01
"1443";3;2125;51219,6132812;67,4879227;10,8490801;41,7444191;4,6991591;6,8863492;2125-03-01
"1444";4;2125;51250,4335938;67,4922562;10,8495655;41,7461624;4,7001929;6,8876686;2125-04-01
"1445";5;2125;51312,0703125;67,5549774;10,8601055;41,7853508;4,7068019;6,8916931;2125-05-01
"1446";6;2125;51351,5195312;67,615921;10,8700314;41,8221092;4,7098651;6,8945899;2125-06-01
"1447";7;2125;51390,96875;67,6770096;10,880003;41,8591003;4,713809;6,8975291;2125-07-01
"1448";8;2125;51425,484375;67,7332077;10,8891525;41,8959198;4,717063;6,9004083;2125-08-01
"1449";9;2125;51457,5351562;67,7854004;10,8976479;41,9279861;4,72016;6,9030962;2125-09-01
"1450";10;2125;51458,765625;67,7869263;10,8977861;41,92799;4,7202349;6,9033031;2125-10-01
"1451";11;2125;51459,9960938;67,7869263;10,8977871;41,9279823;4,7202435;6,9033256;2125-11-01
"1452";12;2125;51461,2265625;67,7869263;10,8977871;41,9279823;4,7202468;6,9033327;2125-12-01
"1453";1;2126;51462,4570312;67,7869263;10,8977861;41,9279823;4,7202492;6,9033384;2126-01-01
"1454";2;2126;51463,6875;67,7869263;10,8977861;41,9279785;4,7202549;6,903347;2126-02-01
"1455";3;2126;51466,1523438;67,7869263;10,8977852;41,9279785;4,7202787;6,9033809;2126-03-01
"1456";4;2126;51496,9726562;67,7912674;10,8982706;41,9297218;4,7213135;6,9047012;2126-04-01
"1457";5;2126;51558,609375;67,8539886;10,9088087;41,968914;4,7279229;6,9089036;2126-05-01
"1458";6;2126;51598,0546875;67,9149323;10,9187355;42,0056686;4,7309856;6,9120994;2126-06-01
"1459";7;2126;51637,5039062;67,9760208;10,9287081;42,0426598;4,73493;6,9150753;2126-07-01
"1460";8;2126;51672,0234375;68,0322189;10,9378557;42,079483;4,738184;6,9179811;2126-08-01
"1461";9;2126;51704,0703125;68,0844116;10,946352;42,1115494;4,741281;6,9206691;2126-09-01
"1462";10;2126;51705,3046875;68,0859299;10,9464903;42,111557;4,7413559;6,9208746;2126-10-01
"1463";11;2126;51706,53125;68,0859299;10,9464903;42,1115494;4,7413645;6,9208975;2126-11-01
"1464";12;2126;51707,765625;68,0859299;10,9464903;42,1115417;4,7413673;6,9209042;2126-12-01
"1465";1;2127;51708,9921875;68,0859299;10,9464903;42,1115417;4,7413702;6,9209099;2127-01-01
"1466";2;2127;51710,2265625;68,0859299;10,9464903;42,1115417;4,7413754;6,920918;2127-02-01
"1467";3;2127;51712,6914062;68,0859299;10,9464903;42,1115417;4,7413993;6,9209523;2127-03-01
"1468";4;2127;51743,5117188;68,090271;10,9469757;42,1132851;4,742434;6,9222708;2127-04-01
"1469";5;2127;51805,1484375;68,1529922;10,9575138;42,1524734;4,749043;6,9310832;2127-05-01
"1470";6;2127;51844,59375;68,2139359;10,9674387;42,1892357;4,7521062;6,9336009;2127-06-01
"1471";7;2127;51884,0429688;68,2750244;10,9774122;42,226223;4,7560501;6,9365611;2127-07-01
"1472";8;2127;51918,5585938;68,3312378;10,9865608;42,2630424;4,7593031;6,9394536;2127-08-01
"1473";9;2127;51950,609375;68,3834229;10,9950562;42,295105;4,7624011;6,9421406;2127-09-01
"1474";10;2127;51951,8398438;68,3849564;10,9951944;42,2951088;4,762476;6,9423461;2127-10-01
"1475";11;2127;51953,0703125;68,3849487;10,9951944;42,295105;4,7624846;6,9423685;2127-11-01
"1476";12;2127;51954,3007812;68,3849487;10,9951944;42,2951012;4,7624874;6,9423757;2127-12-01
"1477";1;2128;51955,53125;68,3849487;10,9951935;42,2951012;4,7624898;6,9423804;2128-01-01
"1478";2;2128;51956,7617188;68,3849487;10,9951935;42,2951012;4,7624955;6,9423904;2128-02-01
"1479";3;2128;51959,2265625;68,3849487;10,9951935;42,2951012;4,7625198;6,9424238;2128-03-01
"1480";4;2128;51990,046875;68,3892822;10,9956779;42,2968483;4,7635536;6,9437428;2128-04-01
"1481";5;2128;52051,6835938;68,4520035;11,006216;42,3360329;4,7701635;6,9527445;2128-05-01
"1482";6;2128;52091,1328125;68,5129471;11,0161428;42,3727989;4,7732272;6,9559646;2128-06-01
"1483";7;2128;52130,5820312;68,5740356;11,0261154;42,4097862;4,7771707;6,9589634;2128-07-01
"1484";8;2128;52165,0976562;68,6302414;11,035264;42,4466095;4,7804246;6,961885;2128-08-01
"1485";9;2128;52197,1484375;68,6824265;11,0437584;42,4786758;4,7835217;6,9645786;2128-09-01
"1486";10;2128;52198,3789062;68,6839523;11,0438986;42,4786797;4,783597;6,9647846;2128-10-01
"1487";11;2128;52199,609375;68,6839523;11,0438986;42,4786682;4,7836061;6,9648066;2128-11-01
"1488";12;2128;52200,8398438;68,6839523;11,0438986;42,4786644;4,7836089;6,9648147;2128-12-01
"1489";1;2129;52202,0703125;68,6839523;11,0438986;42,4786606;4,7836113;6,9648194;2129-01-01
"1490";2;2129;52203,3007812;68,6839523;11,0438986;42,4786606;4,7836165;6,9648271;2129-02-01
"1491";3;2129;52205,765625;68,6839523;11,0438986;42,4786606;4,7836409;6,9648614;2129-03-01
"1492";4;2129;52236,5859375;68,6882858;11,044384;42,4804039;4,7846751;6,9661813;2129-04-01
"1493";5;2129;52298,2226562;68,7510071;11,0549231;42,5195923;4,7912846;6,9751825;2129-05-01
"1494";6;2129;52337,671875;68,8119431;11,0648489;42,5563583;4,7943478;6,9777393;2129-06-01
"1495";7;2129;52377,1171875;68,8730316;11,0748215;42,5933456;4,7982917;6,9807262;2129-07-01
"1496";8;2129;52411,6367188;68,9292374;11,0839701;42,6301613;4,8015456;6,9836416;2129-08-01
"1497";9;2129;52443,6875;68,9814224;11,0924644;42,6622276;4,8046427;6,9863458;2129-09-01
"1498";10;2129;52444,9179688;68,9829559;11,0926037;42,6622353;4,804718;6,9865508;2129-10-01
"1499";11;2129;52446,1484375;68,9829559;11,0926046;42,6622276;4,8047261;6,9865732;2129-11-01
"1500";12;2129;52447,3789062;68,9829559;11,0926046;42,6622276;4,8047299;6,9865799;2129-12-01
"1501";1;2130;52448,609375;68,9829559;11,0926046;42,6622276;4,8047328;6,9865851;2130-01-01
"1502";2;2130;52449,8398438;68,9829407;11,0926046;42,6622276;4,8047376;6,9865932;2130-02-01
"1503";3;2130;52452,3046875;68,9829407;11,0926046;42,6622276;4,8047619;6,9866276;2130-03-01
"1504";4;2130;52483,125;68,9872742;11,0930901;42,6639633;4,8057971;6,9879479;2130-04-01
"1505";5;2130;52544,7617188;69,0500031;11,1036272;42,7031555;4,8124061;6,9969492;2130-05-01
"1506";6;2130;52584,2109375;69,1109543;11,113553;42,7399178;4,8154693;7,0011606;2130-06-01
"1507";7;2130;52623,65625;69,1720428;11,1235256;42,7769089;4,8194132;7,0041537;2130-07-01
"1508";8;2130;52658,171875;69,2282333;11,1326752;42,8137321;4,8226671;7,0070739;2130-08-01
"1509";9;2130;52690,2265625;69,280426;11,1411705;42,8457985;4,8257642;7,0102267;2130-09-01
"1510";10;2130;52691,453125;69,2819443;11,1413088;42,8457985;4,8258395;7,0104318;2130-10-01
"1511";11;2130;52692,6875;69,2819443;11,1413107;42,8457985;4,8258481;7,0104537;2130-11-01
"1512";12;2130;52693,9140625;69,2819443;11,1413107;42,8457947;4,8258514;7,0104613;2130-12-01
"1513";1;2131;52695,1484375;69,2819443;11,1413107;42,8457947;4,8258543;7,0104675;2131-01-01
"1514";2;2131;52696,375;69,2819443;11,1413107;42,8457947;4,8258595;7,0104756;2131-02-01
"1515";3;2131;52698,84375;69,2819443;11,1413116;42,8457985;4,8258834;7,0105095;2131-03-01
"1516";4;2131;52729,6640625;69,2862701;11,1417961;42,847538;4,8269191;7,0118294;2131-04-01
"1517";5;2131;52791,296875;69,3489838;11,1523352;42,8867264;4,833528;7,0208306;2131-05-01
"1518";6;2131;52830,7460938;69,4099274;11,162261;42,9234848;4,8365912;7,0237775;2131-06-01
"1519";7;2131;52870,1953125;69,4710236;11,1722336;42,9604759;4,8405352;7,0267391;2131-07-01
"1520";8;2131;52904,7109375;69,5272217;11,1813822;42,9972992;4,8437891;7,0296412;2131-08-01
"1521";9;2131;52936,7617188;69,5794144;11,1898766;43,0293655;4,8468862;7,0323343;2131-09-01
"1522";10;2131;52937,9921875;69,5809402;11,1900167;43,0293655;4,8469615;7,0325394;2131-10-01
"1523";11;2131;52939,2226562;69,5809402;11,1900167;43,0293617;4,8469701;7,0325608;2131-11-01
"1524";12;2131;52940,453125;69,5809402;11,1900167;43,0293617;4,8469734;7,0325685;2131-12-01
"1525";1;2132;52941,6835938;69,5809402;11,1900167;43,0293617;4,8469758;7,0325742;2132-01-01
"1526";2;2132;52942,9140625;69,5809402;11,1900167;43,0293617;4,8469815;7,0325823;2132-02-01
"1527";3;2132;52945,3828125;69,5809402;11,1900167;43,0293617;4,8470054;7,0326171;2132-03-01
"1528";4;2132;52976,203125;69,5852737;11,1905031;43,0311089;4,8480411;7,033937;2132-04-01
"1529";5;2132;53037,8359375;69,6479797;11,2010403;43,0702972;4,8546505;7,0429378;2132-05-01
"1530";6;2132;53077,2851562;69,7089233;11,210968;43,1070595;4,8577132;7,0458522;2132-06-01
"1531";7;2132;53116,734375;69,7700195;11,2209406;43,1440468;4,8616571;7,0488019;2132-07-01
"1532";8;2132;53151,25;69,8262177;11,2300892;43,1808739;4,8649106;7,0516887;2132-08-01
"1533";9;2132;53183,3007812;69,8784103;11,2385845;43,2129364;4,8680077;7,0543737;2132-09-01
"1534";10;2132;53184,53125;69,8799362;11,2387218;43,2129402;4,8680835;7,0545788;2132-10-01
"1535";11;2132;53185,7617188;69,8799362;11,2387218;43,2129364;4,8680916;7,0546007;2132-11-01
"1536";12;2132;53186,9921875;69,8799362;11,2387218;43,2129326;4,8680949;7,0546088;2132-12-01
"1537";1;2133;53188,2226562;69,8799362;11,2387218;43,2129326;4,8680973;7,0546136;2133-01-01
"1538";2;2133;53189,453125;69,8799362;11,2387218;43,2129326;4,868103;7,0546222;2133-02-01
"1539";3;2133;53191,9179688;69,8799362;11,2387228;43,2129326;4,8681269;7,054656;2133-03-01
"1540";4;2133;53222,7382812;69,8842697;11,2392082;43,2146797;4,8691616;7,0559764;2133-04-01
"1541";5;2133;53284,375;69,946991;11,2497473;43,2538681;4,875771;7,0633845;2133-05-01
"1542";6;2133;53323,8242188;70,0079346;11,2596731;43,2906265;4,8788338;7,0675955;2133-06-01
"1543";7;2133;53363,2734375;70,0690231;11,2696447;43,3276215;4,8827777;7,0705981;2133-07-01
"1544";8;2133;53397,7890625;70,1252365;11,2787943;43,3644485;4,8860321;7,0735302;2133-08-01
"1545";9;2133;53429,8398438;70,1774292;11,2872887;43,3965149;4,8891292;7,0770359;2133-09-01
"1546";10;2133;53431,0703125;70,1789474;11,2874269;43,3965149;4,8892045;7,0772414;2133-10-01
"1547";11;2133;53432,3007812;70,1789474;11,2874269;43,3965073;4,8892126;7,0772624;2133-11-01
"1548";12;2133;53433,53125;70,1789474;11,2874269;43,3965034;4,8892159;7,0772696;2133-12-01
"1549";1;2134;53434,7617188;70,1789474;11,2874269;43,3965034;4,8892188;7,0772753;2134-01-01
"1550";2;2134;53435,9921875;70,1789398;11,2874269;43,3965034;4,8892241;7,0772834;2134-02-01
"1551";3;2134;53438,4570312;70,1789398;11,2874269;43,3965034;4,8892484;7,0773172;2134-03-01
"1552";4;2134;53469,2773438;70,1832733;11,2879124;43,3982506;4,8902831;7,0786376;2134-04-01
"1553";5;2134;53530,9140625;70,2459946;11,2984524;43,4374428;4,8968925;7,0876389;2134-05-01
"1554";6;2134;53570,359375;70,3069382;11,3083773;43,474205;4,8999553;7,0901799;2134-06-01
"1555";7;2134;53609,8085938;70,3680267;11,3183489;43,5111961;4,9038997;7,0931373;2134-07-01
"1556";8;2134;53644,328125;70,4242325;11,3274975;43,5480156;4,9071536;7,0960665;2134-08-01
"1557";9;2134;53676,375;70,4764175;11,3359928;43,5800819;4,9102507;7,0987663;2134-09-01
"1558";10;2134;53677,609375;70,477951;11,3361311;43,5800934;4,9103255;7,0989718;2134-10-01
"1559";11;2134;53678,8359375;70,477951;11,3361311;43,5800819;4,9103341;7,0989928;2134-11-01
"1560";12;2134;53680,0703125;70,477951;11,3361311;43,5800819;4,910337;7,0990005;2134-12-01
"1561";1;2135;53681,296875;70,4779434;11,3361311;43,5800781;4,9103403;7,0990062;2135-01-01
"1562";2;2135;53682,53125;70,4779434;11,3361301;43,5800781;4,9103451;7,0990138;2135-02-01
"1563";3;2135;53684,9960938;70,4779358;11,3361301;43,5800781;4,9103699;7,0990477;2135-03-01
"1564";4;2135;53715,8164062;70,4822617;11,3366146;43,5818253;4,9114056;7,1003685;2135-04-01
"1565";5;2135;53777,453125;70,5449829;11,3471537;43,6210098;4,918015;7,1043534;2135-05-01
"1566";6;2135;53816,8984375;70,6059341;11,3570795;43,6577759;4,9210782;7,1068249;2135-06-01
"1567";7;2135;53856,3476562;70,6670227;11,3670521;43,6947632;4,9250221;7,1097541;2135-07-01
"1568";8;2135;53890,8632812;70,7232285;11,3762007;43,7315903;4,9282761;7,1126199;2135-08-01
"1569";9;2135;53922,9140625;70,7754135;11,384697;43,7636566;4,9313731;7,1152849;2135-09-01
"1570";10;2135;53924,1445312;70,776947;11,3848352;43,7636566;4,931448;7,1154895;2135-10-01
"1571";11;2135;53925,375;70,776947;11,3848352;43,7636528;4,9314566;7,1155114;2135-11-01
"1572";12;2135;53926,6054688;70,776947;11,3848352;43,7636566;4,9314594;7,1155186;2135-12-01
"1573";1;2136;53927,8359375;70,7769394;11,3848352;43,7636566;4,9314623;7,1155243;2136-01-01
"1574";2;2136;53929,0664062;70,7769394;11,3848362;43,7636566;4,9314675;7,1155329;2136-02-01
"1575";3;2136;53931,53125;70,7769394;11,3848362;43,7636566;4,9314919;7,1155667;2136-03-01
"1576";4;2136;53962,3515625;70,7812653;11,3853216;43,7653999;4,932528;7,1168876;2136-04-01
"1577";5;2136;54023,9882812;70,8439941;11,3958597;43,8045883;4,9391375;7,1208892;2136-05-01
"1578";6;2136;54063,4375;70,9049377;11,4057856;43,8413544;4,9422002;7,1233931;2136-06-01
"1579";7;2136;54102,8867188;70,9660263;11,4157581;43,8783379;4,9461441;7,1263566;2136-07-01
"1580";8;2136;54137,4023438;71,0222244;11,4249067;43,9151688;4,9493976;7,129262;2136-08-01
"1581";9;2136;54169,453125;71,0744171;11,433403;43,9472313;4,9524951;7,1319032;2136-09-01
"1582";10;2136;54170,6835938;71,075943;11,4335413;43,9472313;4,9525704;7,1321068;2136-10-01
"1583";11;2136;54171,9140625;71,0759354;11,4335413;43,9472237;4,9525785;7,1321287;2136-11-01
"1584";12;2136;54173,1445312;71,0759354;11,4335413;43,9472313;4,9525819;7,1321359;2136-12-01
"1585";1;2137;54174,375;71,0759354;11,4335403;43,9472313;4,9525852;7,1321406;2137-01-01
"1586";2;2137;54175,6054688;71,0759354;11,4335403;43,9472313;4,9525909;7,1321497;2137-02-01
"1587";3;2137;54178,0703125;71,0759354;11,4335394;43,9472313;4,9526153;7,1321836;2137-03-01
"1588";4;2137;54208,890625;71,0802765;11,4340229;43,9489708;4,9536514;7,1335039;2137-04-01
"1589";5;2137;54270,5273438;71,1429977;11,444561;43,988163;4,9602604;7,1375222;2137-05-01
"1590";6;2137;54309,9765625;71,2039413;11,4544878;44,0249252;4,9633236;7,1404128;2137-06-01
"1591";7;2137;54349,421875;71,2650299;11,4644604;44,0619087;4,9672675;7,1433496;2137-07-01
"1592";8;2137;54383,9414062;71,321228;11,473609;44,098732;4,9705215;7,1462226;2137-08-01
"1593";9;2137;54415,9921875;71,3734207;11,4821043;44,1308022;4,9736185;7,1489029;2137-09-01
"1594";10;2137;54417,2226562;71,374939;11,4822426;44,1308022;4,9736938;7,149107;2137-10-01
"1595";11;2137;54418,453125;71,374939;11,4822426;44,1307945;4,9737024;7,1491284;2137-11-01
"1596";12;2137;54419,6835938;71,374939;11,4822416;44,1307945;4,9737053;7,1491361;2137-12-01
"1597";1;2138;54420,9140625;71,374939;11,4822416;44,1307945;4,9737086;7,1491413;2138-01-01
"1598";2;2138;54422,1445312;71,374939;11,4822416;44,1307945;4,9737139;7,1491499;2138-02-01
"1599";3;2138;54424,609375;71,374939;11,4822416;44,1307945;4,9737382;7,1491828;2138-03-01
"1600";4;2138;54455,4296875;71,3792725;11,482728;44,132534;4,9747739;7,1505041;2138-04-01
"1601";5;2138;54517,0664062;71,4419937;11,4932671;44,1717262;4,9813828;7,1546979;2138-05-01
"1602";6;2138;54556,515625;71,5029373;11,5031929;44,2084961;4,984446;7,1578903;2138-06-01
"1603";7;2138;54595,9609375;71,5640259;11,5131664;44,2454834;4,98839;7,1608806;2138-07-01
"1604";8;2138;54630,4765625;71,620224;11,522315;44,282299;4,9916439;7,1637921;2138-08-01
"1605";9;2138;54662,53125;71,6724167;11,5308113;44,314373;4,994741;7,1664929;2138-09-01
"1606";10;2138;54663,7578125;71,6739426;11,5309496;44,3143768;4,9948168;7,1666961;2138-10-01
"1607";11;2138;54664,9921875;71,6739426;11,5309496;44,3143654;4,9948249;7,166718;2138-11-01
"1608";12;2138;54666,21875;71,6739426;11,5309496;44,3143654;4,9948287;7,1667256;2138-12-01
"1609";1;2139;54667,453125;71,6739426;11,5309496;44,3143654;4,9948311;7,1667304;2139-01-01
"1610";2;2139;54668,6796875;71,6739426;11,5309505;44,3143654;4,9948368;7,1667395;2139-02-01
"1611";3;2139;54671,1484375;71,6739426;11,5309505;44,3143654;4,9948606;7,1667724;2139-03-01
"1612";4;2139;54701,96875;71,6782761;11,531436;44,3161087;4,9958963;7,1680932;2139-04-01
"1613";5;2139;54763,6015625;71,7410049;11,541975;44,3553047;5,0025058;7,1769023;2139-05-01
"1614";6;2139;54803,0507812;71,8019485;11,5519009;44,392067;5,005569;7,1794095;2139-06-01
"1615";7;2139;54842,5;71,8630219;11,5618725;44,4290581;5,0095129;7,182374;2139-07-01
"1616";8;2139;54877,015625;71,9192276;11,571022;44,4658775;5,0127673;7,1852746;2139-08-01
"1617";9;2139;54909,0664062;71,9714203;11,5795164;44,4979439;5,0158644;7,1879635;2139-09-01
"1618";10;2139;54910,296875;71,9729462;11,5796556;44,4979515;5,0159392;7,1881666;2139-10-01
"1619";11;2139;54911,5273438;71,9729462;11,5796547;44,4979439;5,0159473;7,1881881;2139-11-01
